probe_name	type	description
Device	n/a	Silicon probes (Neuronexus Inc. Ann Arbor, MI) were mounted on movable drives for recording of neuronal activity and local field potentials (LFP) in the anterior thalamus (n = 7 mice) and, in addition in the post-subiculum (n = 3 out of 7 mice). In the four animals implanted only in the anterior thalamus, electrodes were also implanted in the hippocampal CA1 pyramidal layer for accurate sleep scoring: three to six 50 μm tungsten wires (Tungsten 99.95%, California Wire Company) were inserted in silicate tubes and attached to a micromanipulator. Thalamic probes were implanted in the left hemisphere, perpendicularly to the midline, (AP: –0.6 mm; ML:–0.5 to –1.9 mm; DV: 2.2 mm), with a 10 – 15° angle, the shanks pointing toward midline (see Supplementary Fig. 1a–f). Post-subicular probes were inserted at the following coordinates: AP: –4.25 mm: ML: –1 to –2 mm; DV: 0.75 mm (Supplementary Fig. 1g,h). Hippocampal wire bundles were implanted above CA1 (AP: –2.2 mm; –1 to –1.6 mm ML; 1 mm DV). The probes consisted of 4, 6 or 8 shanks (200-μm shank separation) and each shank had 8 (4 or 8 shank probes; Buz32 or Buz64 Neuronexus) or 10 recording (6-shank probes; Buz64s) sites (160 μm2 each site; 1–3 M impedance), staggered to provide a two-dimensional arrangement (20 μm vertical separation).
