onset	duration	nwb_table	label
1.0	620.0	states	Awake
622.0	335.0	states	Non-REM
958.0	21.0	states	Awake
980.0	542.0	states	Non-REM
1523.0	58.0	states	REM
1582.0	9.0	states	Awake
1592.0	838.0	states	Non-REM
2431.0	12.0	states	Awake
2444.0	187.0	states	Non-REM
2632.0	36.0	states	REM
2669.0	7.0	states	Awake
2677.0	475.0	states	Non-REM
3153.0	36.0	states	Awake
3190.0	236.0	states	Non-REM
3427.0	34.0	states	REM
3462.0	6.0	states	Awake
3469.0	133.0	states	Non-REM
3603.0	144.0	states	REM
3748.0	863.0	states	Non-REM
4612.0	208.0	states	REM
4821.0	16.0	states	Awake
4838.0	131.0	states	Non-REM
4970.0	36.0	states	Awake
5007.0	127.0	states	Non-REM
5135.0	4416.0	states	Awake
9552.0	900.0	states	Non-REM
10453.0	13.0	states	Awake
10467.0	211.0	states	Non-REM
10679.0	90.0	states	REM
10770.0	486.0	states	Non-REM
11257.0	49.0	states	REM
11307.0	14.0	states	Awake
11322.0	378.0	states	Non-REM
11701.0	72.0	states	REM
11774.0	21.0	states	Awake
11796.0	169.0	states	Non-REM
11966.0	18.0	states	Awake
11985.0	544.0	states	Non-REM
12530.0	106.0	states	REM
12637.0	13.0	states	Awake
12651.0	49.0	states	Non-REM
12701.0	14.0	states	Awake
12716.0	278.0	states	Non-REM
12995.0	55.0	states	REM
13051.0	320.0	states	Non-REM
13372.0	76.0	states	REM
13449.0	1825.0	states	Awake
15275.0	362.0	states	Non-REM
15638.0	41.0	states	Awake
15680.0	189.0	states	Non-REM
15870.0	8.0	states	REM
15879.0	9.0	states	Awake
15889.0	659.0	states	Non-REM
16549.0	41.0	states	REM
16591.0	203.0	states	Non-REM
16795.0	66.0	states	REM
16862.0	8.0	states	Awake
16871.0	285.0	states	Non-REM
17157.0	10.0	states	Awake
17168.0	148.0	states	Non-REM
17317.0	45.0	states	Awake
17363.0	188.0	states	Non-REM
17552.0	125.0	states	REM
17678.0	12.0	states	Awake
17691.0	205.0	states	Non-REM
17897.0	916.0	states	Awake
