onset	duration	nwb_table	label
1.0	382.0	states	Awake
384.0	770.0	states	Non-REM
1155.0	24.0	states	REM
1180.0	19.0	states	Awake
1200.0	420.0	states	Non-REM
1621.0	139.0	states	REM
1761.0	30.0	states	Awake
1792.0	897.0	states	Non-REM
2690.0	7.0	states	Awake
2698.0	88.0	states	Non-REM
2787.0	60.0	states	REM
2848.0	14.0	states	Awake
2863.0	13.0	states	Non-REM
2877.0	8.0	states	Awake
2886.0	374.0	states	Non-REM
3261.0	18.0	states	Awake
3280.0	181.0	states	Non-REM
3462.0	34.0	states	REM
3497.0	14.0	states	Awake
3512.0	486.0	states	Non-REM
3999.0	36.0	states	REM
4036.0	26.0	states	Awake
4063.0	44.0	states	Non-REM
4108.0	9.0	states	Awake
4118.0	234.0	states	Non-REM
4353.0	10.0	states	Awake
4364.0	135.0	states	Non-REM
4500.0	13.0	states	REM
4514.0	19.0	states	Awake
4534.0	175.0	states	Non-REM
4710.0	1063.0	states	Awake
5774.0	178.0	states	Non-REM
5953.0	14.0	states	Awake
5968.0	184.0	states	Non-REM
6153.0	21.0	states	Awake
6175.0	27.0	states	Non-REM
6203.0	7.0	states	Awake
6211.0	114.0	states	Non-REM
6326.0	13.0	states	REM
6340.0	10.0	states	Awake
6351.0	201.0	states	Non-REM
6553.0	34.0	states	REM
6588.0	14.0	states	Awake
6603.0	171.0	states	Non-REM
6775.0	59.0	states	REM
6835.0	40.0	states	Awake
6876.0	584.0	states	Non-REM
7461.0	14.0	states	REM
7476.0	21.0	states	Awake
7498.0	294.0	states	Non-REM
7793.0	18.0	states	Awake
7812.0	345.0	states	Non-REM
8158.0	14.0	states	Awake
8173.0	199.0	states	Non-REM
8373.0	62.0	states	REM
8436.0	30.0	states	Awake
8467.0	739.0	states	Non-REM
9207.0	18.0	states	Awake
9226.0	277.0	states	Non-REM
9504.0	3400.0	states	Awake
12905.0	428.0	states	Non-REM
13334.0	9.0	states	Awake
13344.0	631.0	states	Non-REM
13976.0	62.0	states	REM
14039.0	239.0	states	Awake
14279.0	395.0	states	Non-REM
14675.0	53.0	states	REM
14729.0	48.0	states	Awake
14778.0	710.0	states	Non-REM
15489.0	7.0	states	Awake
15497.0	78.0	states	Non-REM
15576.0	28.0	states	Awake
15605.0	50.0	states	Non-REM
15656.0	26.0	states	REM
15683.0	21.0	states	Awake
15705.0	57.0	states	Non-REM
15763.0	40.0	states	REM
15804.0	8.0	states	Awake
15813.0	277.0	states	Non-REM
16091.0	31.0	states	Awake
16123.0	75.0	states	Non-REM
16199.0	290.0	states	Awake
16490.0	220.0	states	Non-REM
16711.0	24.0	states	Awake
16736.0	76.0	states	Non-REM
16813.0	2692.0	states	Awake
19506.0	617.0	states	Non-REM
20124.0	36.0	states	REM
20161.0	10.0	states	Awake
20172.0	191.0	states	Non-REM
20364.0	9.0	states	Awake
20374.0	271.0	states	Non-REM
20646.0	56.0	states	REM
20703.0	16.0	states	Awake
20720.0	720.0	states	Non-REM
21441.0	22.0	states	REM
21464.0	7.0	states	Awake
21472.0	48.0	states	Non-REM
21521.0	49.0	states	REM
21571.0	21.0	states	Awake
21593.0	100.0	states	Non-REM
21694.0	10.0	states	Awake
21705.0	371.0	states	Non-REM
22077.0	39.0	states	REM
22117.0	506.0	states	Non-REM
22624.0	31.0	states	REM
22656.0	2302.0	states	Awake
