onset	duration	nwb_table	label
1.0	46.0	states	Awake
48.0	249.0	states	Non-REM
298.0	167.0	states	Awake
466.0	281.0	states	Non-REM
748.0	20.0	states	Awake
769.0	300.0	states	Non-REM
1070.0	26.0	states	REM
1097.0	104.0	states	Awake
1202.0	241.0	states	Non-REM
1444.0	72.0	states	REM
1517.0	54.0	states	Awake
1572.0	47.0	states	Non-REM
1620.0	342.0	states	Awake
1963.0	52.0	states	Non-REM
2016.0	13.0	states	Awake
2030.0	105.0	states	Non-REM
2136.0	1112.0	states	Awake
3249.0	202.0	states	Non-REM
3452.0	18.0	states	Awake
3471.0	53.0	states	Non-REM
3525.0	245.0	states	Awake
3771.0	15.0	states	Non-REM
3787.0	11.0	states	Awake
3799.0	107.0	states	Non-REM
3907.0	23.0	states	Awake
3931.0	649.0	states	Non-REM
4581.0	58.0	states	REM
4640.0	20.0	states	Awake
4661.0	23.0	states	Non-REM
4685.0	180.0	states	Awake
4866.0	598.0	states	Non-REM
5465.0	39.0	states	Awake
5505.0	218.0	states	Non-REM
5724.0	45.0	states	REM
5770.0	64.0	states	Awake
5835.0	344.0	states	Non-REM
6180.0	22.0	states	REM
6203.0	30.0	states	Awake
6234.0	113.0	states	Non-REM
6348.0	52.0	states	REM
6401.0	37.0	states	Awake
6439.0	178.0	states	Non-REM
6618.0	25.0	states	REM
6644.0	11.0	states	Awake
6656.0	76.0	states	Non-REM
6733.0	156.0	states	REM
6890.0	149.0	states	Awake
7040.0	118.0	states	Non-REM
7159.0	17.0	states	Awake
7177.0	504.0	states	Non-REM
7682.0	107.0	states	REM
7790.0	15.0	states	Awake
7806.0	106.0	states	Non-REM
7913.0	20.0	states	Awake
7934.0	416.0	states	Non-REM
8351.0	10.0	states	Awake
8362.0	148.0	states	Non-REM
8511.0	3543.0	states	Awake
12055.0	1092.0	states	Non-REM
13148.0	167.0	states	REM
13316.0	87.0	states	Awake
13404.0	243.0	states	Non-REM
13648.0	100.0	states	Awake
13749.0	34.0	states	Non-REM
13784.0	91.0	states	Awake
13876.0	139.0	states	Non-REM
14016.0	15.0	states	Awake
14032.0	51.0	states	Non-REM
14084.0	1036.0	states	Awake
15121.0	1043.0	states	Non-REM
16165.0	82.0	states	Awake
16248.0	590.0	states	Non-REM
16839.0	95.0	states	REM
16935.0	24.0	states	Awake
16960.0	645.0	states	Non-REM
17606.0	68.0	states	REM
17675.0	17.0	states	Awake
17693.0	927.0	states	Non-REM
18621.0	36.0	states	REM
18658.0	35.0	states	Awake
18694.0	80.0	states	Non-REM
18775.0	18.0	states	Awake
18794.0	246.0	states	Non-REM
19041.0	135.0	states	REM
19177.0	19.0	states	Awake
19197.0	833.0	states	Non-REM
20031.0	105.0	states	REM
20137.0	381.0	states	Awake
20519.0	849.0	states	Non-REM
21369.0	23.0	states	REM
21393.0	2083.0	states	Awake
