onset	duration	nwb_table	label
1.0	229.0	states	Non-REM
231.0	108.0	states	Awake
340.0	27.0	states	Non-REM
368.0	287.0	states	Awake
656.0	100.0	states	Non-REM
757.0	35.0	states	Awake
793.0	101.0	states	Non-REM
895.0	174.0	states	Awake
1070.0	63.0	states	Non-REM
1134.0	172.0	states	Awake
1307.0	94.0	states	Non-REM
1402.0	66.0	states	REM
1469.0	30.0	states	Awake
1500.0	85.0	states	Non-REM
1586.0	91.0	states	Awake
1678.0	138.0	states	Non-REM
1817.0	26.0	states	Awake
1844.0	111.0	states	Non-REM
1956.0	16.0	states	Awake
1973.0	116.0	states	Non-REM
2090.0	887.0	states	Awake
2978.0	60.0	states	Non-REM
3039.0	149.0	states	Awake
3189.0	106.0	states	Non-REM
3296.0	54.0	states	Awake
3351.0	30.0	states	Non-REM
3382.0	27.0	states	Awake
3410.0	159.0	states	Non-REM
3570.0	17.0	states	REM
3588.0	45.0	states	Awake
3634.0	52.0	states	Non-REM
3687.0	15.0	states	Awake
3703.0	98.0	states	Non-REM
3802.0	12.0	states	REM
3815.0	20.0	states	Awake
3836.0	61.0	states	Non-REM
3898.0	73.0	states	Awake
3972.0	74.0	states	Non-REM
4047.0	10.0	states	REM
4058.0	8.0	states	Awake
4067.0	54.0	states	Non-REM
4122.0	10.0	states	REM
4133.0	6.0	states	Awake
4140.0	136.0	states	Non-REM
4277.0	14.0	states	REM
4292.0	18.0	states	Awake
4311.0	82.0	states	Non-REM
4394.0	16.0	states	Awake
4411.0	76.0	states	Non-REM
4488.0	10.0	states	Awake
4499.0	56.0	states	Non-REM
4556.0	19.0	states	Awake
4576.0	33.0	states	Non-REM
4610.0	13.0	states	REM
4624.0	35.0	states	Awake
4660.0	146.0	states	Non-REM
4807.0	18.0	states	REM
4826.0	15.0	states	Awake
4842.0	308.0	states	Non-REM
5151.0	28.0	states	Awake
5180.0	48.0	states	Non-REM
5229.0	7.0	states	Awake
5237.0	57.0	states	Non-REM
5295.0	300.0	states	Awake
5596.0	141.0	states	Non-REM
5738.0	25.0	states	REM
5764.0	39.0	states	Awake
5804.0	76.0	states	Non-REM
5881.0	20.0	states	REM
5902.0	28.0	states	Awake
5931.0	59.0	states	Non-REM
5991.0	311.0	states	Awake
6303.0	153.0	states	Non-REM
6457.0	158.0	states	Awake
6616.0	180.0	states	Non-REM
6797.0	38.0	states	Awake
6836.0	120.0	states	Non-REM
6957.0	9.0	states	Awake
6967.0	50.0	states	Non-REM
7018.0	158.0	states	Awake
7177.0	111.0	states	Non-REM
